donor	receiver	compound	mass_rate	rate	frequency	community	medium
CH8-bin.8	environment	M_ac_e	0.0005122436383084212	0.00867564029998732	1.0	CM_A	SC2_C
CH1-bin.8	environment	M_2mpa_e	0.0005120334252323717	0.005878893797969523	0.18	M_P	SC2_C
CH1-bin.4	CH1-bin.6	M_glyc_e	0.0005119619548385883	0.005559154064495194	0.11	M_P	SC2_C
CH1-bin.6	CH1-bin.1	M_acald_e	0.0005079166716014905	0.011529829739162691	0.59	M_P	SC2_C
CH8-bin.25	environment	M_co_e	0.0005054420299990463	0.018044991984999915	0.52	CM_A	SC2_C
CH7-bin.11	CH7-bin.4	M_glc__D_e	0.0005038803950221178	0.0027969208528976523	0.02	CM_P	SC2_C
CH7-bin.2	CH7-bin.13	M_rib__D_e	0.0005012402480647715	0.0033387192261665525	0.06	CM_P	SC2_C
CH7-bin.2	CH7-bin.15	M_glc__D_e	0.0005002910989341393	0.0027769975195533377	0.01	CM_P	SC2_C
CH1-bin.9	CH1-bin.1	M_acald_e	0.0004967098309900762	0.01127543178101707	0.11	M_P	SC2_C
CH7-bin.11	CH7-bin.13	M_man1p_e	0.0004958953889096135	0.0019211852994818822	0.95	CM_P	SC2_C
CH8-bin.2	environment	M_co2_e	0.0004869663178969645	0.011065027275860083	0.69	CM_A	SC2_C
CH7-bin.23	environment	M_meoh_e	0.00048550379550968523	0.015152248336064735	0.39	CM_P	SC2_C
environment	CH7-bin.23	M_cys__L_e	0.0004810049342654124	0.003970066617739433	0.97	CM_P	SC2_C
CH7-bin.2	CH7-bin.9	M_glc__D_e	0.00047816692358268486	0.0026541914568349594	0.01	CM_P	SC2_C
CH7-bin.1	CH7-bin.9	M_gal_e	0.0004781657167608133	0.002654184758052289	0.01	CM_P	SC2_C
CH1-bin.4	CH1-bin.9	M_glyc_e	0.0004754181138949161	0.005162341684211329	0.06	M_P	SC2_C
environment	CH7-bin.6	M_cellb_e	0.000469179881001852	0.001370686275259898	1.0	CM_P	SC2_C
environment	CH8-bin.29	M_cellb_e	0.0004684260975480993	0.0013684841334451843	1.0	CM_A	SC2_C
CH1-bin.3	CH1-bin.9	M_co2_e	0.0004684177154454957	0.010643559128040438	0.37	M_P	SC2_C
CH8-bin.6	CH8-bin.2	M_acald_e	0.0004661859660796627	0.01058253275825296	0.41	CM_A	SC2_C
CH8-bin.2	CH8-bin.8	M_glc__D_e	0.00046154292651951666	0.0025619155824333694	0.02	CM_A	SC2_C
CH7-bin.11	environment	M_h2s_e	0.0004611503934185167	0.013531090626350228	1.0	CM_P	SC2_C
environment	CH7-bin.9	M_cellb_e	0.00046097550666887984	0.0013467175934159822	0.88	CM_P	SC2_C
CH8-bin.7	environment	M_ppa_e	0.0004609060812826977	0.006307698894254002	0.01	CM_A	SC2_C
CH8-bin.9	environment	M_glyc_e	0.00046073323328861814	0.005002885472792522	0.07	CM_A	SC2_C
CH7-bin.16	environment	M_h2s_e	0.00045142892095221025	0.013245842848530854	1.0	CM_P	SC2_C
environment	CH7-bin.20	M_cell4_e	0.0004509994721133667	0.0006765912245765924	0.14	CM_P	SC2_C
CH1-bin.6	CH1-bin.4	M_glyald_e	0.0004477768500162622	0.004971006697731649	0.13	M_P	SC2_C
CH1-bin.4	environment	M_etoh_e	0.00043535987058490724	0.009450333865549495	0.42	M_P	SC2_C
CH7-bin.2	CH7-bin.11	M_acald_e	0.00043122469944978267	0.009788903656776534	0.41	CM_P	SC2_C
CH8-bin.16	CH8-bin.25	M_cellb_e	0.00042892014339237453	0.0012530694037328394	0.01	CM_A	SC2_C
CH7-bin.13	CH7-bin.11	M_ppap_e	0.0004280823094377227	0.0028155455941087652	0.43	CM_P	SC2_C
CH7-bin.17	environment	M_ac_e	0.00042696162176104847	0.007231257111421307	0.99	CM_P	SC2_C
CH7-bin.23	CH7-bin.12	M_acald_e	0.0004261021052375945	0.009672619544851007	0.41	CM_P	SC2_C
CH7-bin.18	environment	M_co2_e	0.0004255395004764546	0.00966926460142593	0.63	CM_P	SC2_C
environment	CH1-bin.10	M_cell4_e	0.00041801778307177156	0.0006271119618344667	0.97	M_P	SC2_C
CH7-bin.15	environment	M_ac_e	0.00041196165190574675	0.006977209362961233	0.99	CM_P	SC2_C
CH8-bin.21	environment	M_ac_e	0.0004013358124767145	0.006797244295798795	0.99	CM_A	SC2_C
CH7-bin.8	environment	M_co2_e	0.00040095258396628927	0.00911059166694212	0.64	CM_P	SC2_C
CH8-bin.9	environment	M_2mpa_e	0.00039484744278935605	0.0045334270541127885	1.0	CM_A	SC2_C
CH1-bin.3	CH1-bin.6	M_co2_e	0.0003941958995846613	0.008957063806329569	0.32	M_P	SC2_C
CH7-bin.8	CH7-bin.23	M_co2_e	0.00038966856222679374	0.00885419198643006	0.12	CM_P	SC2_C
CH8-bin.2	CH8-bin.29	M_glyc3p_e	0.00038958625190761264	0.0022909076213448423	0.09	CM_A	SC2_C
CH1-bin.3	environment	M_co2_e	0.0003815017087426982	0.008668621746275192	0.58	M_P	SC2_C
CH7-bin.11	CH7-bin.8	M_acald_e	0.0003813471506688166	0.008656671388365143	0.13	CM_P	SC2_C
CH8-bin.25	CH8-bin.16	M_actn__R_e	0.00038044072588034824	0.0043180476646033856	0.15	CM_A	SC2_C
CH8-bin.6	environment	M_h2s_e	0.000377658617299124	0.011081272073986646	1.0	CM_A	SC2_C
CH8-bin.2	environment	M_glyc_e	0.000375550680580303	0.004077928198844684	0.2	CM_A	SC2_C
environment	CH7-bin.20	M_cell3_e	0.000370602307081521	0.0007346867670405649	0.26	CM_P	SC2_C
CH7-bin.11	CH7-bin.16	M_acald_e	0.0003692773849647144	0.00838268482454337	0.08	CM_P	SC2_C
CH1-bin.9	CH1-bin.10	M_acald_e	0.0003669361925058929	0.008329539196636117	0.16	M_P	SC2_C
environment	CH8-bin.21	M_cys__L_e	0.0003641833490023022	0.003005857224351876	0.92	CM_A	SC2_C
environment	CH1-bin.1	M_cell4_e	0.0003623047595665985	0.0005435310595739998	0.76	M_P	SC2_C
CH1-bin.10	environment	M_ac_e	0.00036123510662803497	0.006118076662077453	0.99	M_P	SC2_C
CH8-bin.5	environment	M_2mpa_e	0.0003527486099647909	0.004050070782826839	0.49	CM_A	SC2_C
CH8-bin.16	CH8-bin.29	M_diact_e	0.0003492981790203085	0.004057407787525799	0.16	CM_A	SC2_C
CH7-bin.11	CH7-bin.9	M_glc__D_e	0.0003464301232153174	0.0019229516473850763	0.09	CM_P	SC2_C
CH8-bin.9	CH8-bin.29	M_glyc3p_e	0.000344816415791476	0.0020276448438145424	0.03	CM_A	SC2_C
CH1-bin.1	environment	M_ibt_e	0.00033962562504839415	0.0038993996921634876	0.04	M_P	SC2_C
CH1-bin.4	environment	M_2mpa_e	0.00033836579891134184	0.003884935042594418	0.21	M_P	SC2_C
CH7-bin.2	CH7-bin.8	M_acald_e	0.00033708601345186696	0.007651933003692578	0.91	CM_P	SC2_C
CH8-bin.7	environment	M_for_e	0.00033339665383721865	0.00740595089536976	0.04	CM_A	SC2_C
CH7-bin.23	CH7-bin.11	M_ppap_e	0.0003213443286425413	0.002113517865033314	0.84	CM_P	SC2_C
CH8-bin.9	environment	M_co2_e	0.00032007824276824367	0.007272935224627492	1.0	CM_A	SC2_C
CH7-bin.23	CH7-bin.16	M_lac__L_e	0.00031458532462394023	0.0035318966094449547	0.01	CM_P	SC2_C
CH8-bin.8	environment	M_isobuta_e	0.0003138071161238849	0.003561748237597553	0.12	CM_A	SC2_C
environment	CH7-bin.4	M_cellb_e	0.00031358035609684926	0.0009161098071282518	0.24	CM_P	SC2_C
CH7-bin.2	CH7-bin.16	M_acald_e	0.00031301490343551154	0.007105513057983482	0.59	CM_P	SC2_C
CH7-bin.1	CH7-bin.9	M_glc__D_e	0.0003117617980027228	0.0017305159767773979	0.01	CM_P	SC2_C
CH1-bin.10	CH1-bin.6	M_xan_e	0.0003102836891991519	0.002039854455992589	0.2	M_P	SC2_C
CH1-bin.6	CH1-bin.10	M_gua_e	0.00030985745642836014	0.0020503266245452305	0.2	M_P	SC2_C
CH7-bin.8	CH7-bin.9	M_glc__D_e	0.0003096349110883557	0.001718710130744655	0.06	CM_P	SC2_C
CH1-bin.6	CH1-bin.10	M_acald_e	0.00030622904485164365	0.006951472447622458	0.71	M_P	SC2_C
CH8-bin.6	CH8-bin.5	M_acald_e	0.0003053591803862163	0.006931726316527958	0.89	CM_A	SC2_C
CH7-bin.12	environment	M_isobuta_e	0.00030327193325294853	0.0034421726540772865	0.29	CM_P	SC2_C
CH1-bin.6	CH1-bin.1	M_glc__D_e	0.00030212978677781753	0.0016770509614356132	0.13	M_P	SC2_C
CH8-bin.5	environment	M_co2_e	0.00030069787140257623	0.006832567318478424	0.97	CM_A	SC2_C
CH8-bin.17	CH8-bin.8	M_lac__L_e	0.0002962183573091239	0.003325687913401893	0.02	CM_A	SC2_C
CH7-bin.4	environment	M_h2s_e	0.00028929110357125905	0.008488389461845353	1.0	CM_P	SC2_C
CH7-bin.17	environment	M_co2_e	0.000283434023731291	0.006440291839972983	0.5	CM_P	SC2_C
CH7-bin.16	CH7-bin.23	M_ac_e	0.0002813833975150332	0.004765664150149858	0.01	CM_P	SC2_C
CH8-bin.2	environment	M_h2s_e	0.00027535951861119997	0.008079608419145089	1.0	CM_A	SC2_C
CH8-bin.14	environment	M_ac_e	0.00027520938239470287	0.004661097630656223	0.95	CM_A	SC2_C
CH8-bin.17	environment	M_h2s_e	0.0002722101669123469	0.007987200033812205	0.8	CM_A	SC2_C
CH8-bin.25	CH8-bin.16	M_glc__D_e	0.000271802312380757	0.0015087103266444245	0.01	CM_A	SC2_C
CH8-bin.7	environment	M_ac_e	0.00027070252737725986	0.0045847670526042465	0.71	CM_A	SC2_C
CH8-bin.16	CH8-bin.5	M_cellb_e	0.0002706626794743272	0.0007907278956385275	0.03	CM_A	SC2_C
CH7-bin.18	CH7-bin.23	M_ac_e	0.0002696836222492264	0.0045675103143462134	0.01	CM_P	SC2_C
CH8-bin.21	environment	M_co2_e	0.0002678690453313457	0.006086618692131146	0.99	CM_A	SC2_C
CH7-bin.18	CH7-bin.23	M_lac__L_e	0.0002650216810691532	0.0029754381515300723	0.13	CM_P	SC2_C
CH7-bin.13	CH7-bin.23	M_ac_e	0.0002641123639479884	0.0044731524162189215	0.01	CM_P	SC2_C
CH7-bin.6	environment	M_ac_e	0.0002617445421229146	0.004433049682065627	0.96	CM_P	SC2_C
environment	CH7-bin.13	M_cys__L_e	0.0002596497526939062	0.0021430691081135134	1.0	CM_P	SC2_C
CH8-bin.16	environment	M_ac_e	0.00025802321604507443	0.00437002325464738	1.0	CM_A	SC2_C
CH1-bin.1	CH1-bin.6	M_lac__L_e	0.0002535467268075912	0.002846607119445549	0.05	M_P	SC2_C
CH1-bin.8	CH1-bin.6	M_co2_e	0.0002510585380272664	0.00570464417971725	0.2	M_P	SC2_C
CH8-bin.14	environment	M_btd_RR_e	0.00025097080550910396	0.0027848328296649597	0.17	CM_A	SC2_C
CH7-bin.8	CH7-bin.23	M_ac_e	0.0002493639006929309	0.004223364322020241	0.01	CM_P	SC2_C
CH1-bin.8	environment	M_co_e	0.0002481892712376288	0.008860706360835156	0.64	M_P	SC2_C
environment	CH7-bin.1	M_pydxn_e	0.0002451819958448818	0.0014492597465434614	0.98	CM_P	SC2_C
CH7-bin.18	CH7-bin.23	M_co2_e	0.0002432591729979009	0.00552742414701146	0.1	CM_P	SC2_C
environment	CH8-bin.14	M_cell5_e	0.00024260398188101715	0.0002927467592416042	0.54	CM_A	SC2_C
CH7-bin.16	CH7-bin.18	M_lac__L_e	0.00023819135313479472	0.002674210036789066	0.53	CM_P	SC2_C
environment	CH8-bin.14	M_cellb_e	0.00023653922060938083	0.0006910378649605219	0.75	CM_A	SC2_C
CH1-bin.10	environment	M_2mpa_e	0.00023435740186191306	0.00269076628286326	0.35	M_P	SC2_C
CH7-bin.2	CH7-bin.18	M_acald_e	0.00023267474652794755	0.005281772310429115	0.53	CM_P	SC2_C
CH7-bin.4	environment	M_co2_e	0.0002324376735058073	0.005281534066640323	0.75	CM_P	SC2_C
CH7-bin.17	environment	M_co_e	0.00023125617668201138	0.008256171048372243	0.68	CM_P	SC2_C
CH7-bin.23	CH7-bin.4	M_s_e	0.0002310904812070982	0.00720693844400743	0.68	CM_P	SC2_C
CH7-bin.9	environment	M_ac_e	0.0002303967076955503	0.003902125498070932	0.97	CM_P	SC2_C
CH8-bin.17	environment	M_ppa_e	0.000229368028505134	0.0031390005871752987	0.97	CM_A	SC2_C
CH8-bin.8	environment	M_co2_e	0.0002285042175053291	0.00519215663675636	0.46	CM_A	SC2_C
CH7-bin.13	environment	M_h2s_e	0.00022504925718238675	0.006603403006454861	1.0	CM_P	SC2_C
environment	CH1-bin.1	M_cellb_e	0.00022477287766025703	0.0006566630644982202	0.09	M_P	SC2_C
CH1-bin.10	CH1-bin.9	M_lac__L_e	0.00022438602490888344	0.0025192155467833478	0.04	M_P	SC2_C
environment	CH7-bin.15	M_cellb_e	0.00022315363216424144	0.0006519325172869338	0.99	CM_P	SC2_C
CH7-bin.23	CH7-bin.15	M_acald_e	0.00022043344622283008	0.005003891870200718	0.71	CM_P	SC2_C
CH8-bin.16	environment	M_co2_e	0.00022001039322848875	0.004999156846328378	1.0	CM_A	SC2_C
CH7-bin.13	environment	M_ppap_e	0.00021953090507730152	0.0014438795038574865	0.04	CM_P	SC2_C
CH7-bin.17	environment	M_ibt_e	0.00021892686215871653	0.002513601082917033	0.03	CM_P	SC2_C
CH8-bin.29	environment	M_isobuta_e	0.0002171985218605261	0.002465229157327707	0.59	CM_A	SC2_C
CH8-bin.29	environment	M_co2_e	0.00021590438302896296	0.004905858576647381	1.0	CM_A	SC2_C
CH1-bin.8	CH1-bin.9	M_co2_e	0.0002158513330687323	0.004904653155994325	0.24	M_P	SC2_C
CH1-bin.1	CH1-bin.9	M_acald_e	0.0002119938426276882	0.0048123108531586975	0.03	M_P	SC2_C
CH7-bin.4	environment	M_lac__L_e	0.00020981042238231014	0.0023555730717067977	0.25	CM_P	SC2_C
environment	CH1-bin.8	M_pydxn_e	0.00020545452159458915	0.0012144324336145912	0.97	M_P	SC2_C
CH1-bin.8	environment	M_co2_e	0.00020456982055985833	0.004648310491140738	0.38	M_P	SC2_C
environment	CH8-bin.21	M_cellb_e	0.0002032924325812275	0.0005939089856288759	0.1	CM_A	SC2_C
environment	CH1-bin.3	M_cys__L_e	0.00020143254275410905	0.0016625621833500665	1.0	M_P	SC2_C
CH7-bin.4	CH7-bin.23	M_lac__L_e	0.00019919364637190965	0.002236376935525954	0.25	CM_P	SC2_C
CH1-bin.10	environment	M_lac__L_e	0.0001991764016703531	0.0022361833266758557	0.44	M_P	SC2_C
CH1-bin.10	CH1-bin.6	M_lac__L_e	0.00019830828024927394	0.002226436797312601	0.35	M_P	SC2_C
CH7-bin.6	environment	M_isobuta_e	0.0001978618806923031	0.0022457559712104566	0.36	CM_P	SC2_C
CH7-bin.23	CH7-bin.17	M_ocdcea_e	0.00019615839789699594	0.0006969512677183645	0.08	CM_P	SC2_C
CH7-bin.1	CH7-bin.15	M_gal_e	0.000196088242525088	0.0010884394390902965	0.03	CM_P	SC2_C
CH1-bin.4	environment	M_co2_e	0.00019604584284918424	0.00445462554333006	0.6	M_P	SC2_C
CH8-bin.7	CH8-bin.17	M_man1p_e	0.00019598295687277064	0.0007592721854519736	0.81	CM_A	SC2_C
CH7-bin.9	environment	M_co2_e	0.00019561059876537317	0.0044447357676268345	0.98	CM_P	SC2_C
environment	CH1-bin.8	M_cys__L_e	0.000194105312748863	0.0016020854830668331	0.9	M_P	SC2_C
CH1-bin.9	environment	M_acald_e	0.00019039045763270446	0.004321908854743543	0.06	M_P	SC2_C
CH8-bin.16	CH8-bin.21	M_cellb_e	0.00018665924982952639	0.0005453159486406672	0.01	CM_A	SC2_C
CH7-bin.12	environment	M_co2_e	0.00018636332478302715	0.004234615816653839	0.98	CM_P	SC2_C
CH8-bin.8	environment	M_succ_e	0.00018563618620342254	0.0015993192691038539	0.03	CM_A	SC2_C
CH7-bin.4	environment	M_2mpa_e	0.00018364691858540803	0.0021085356492068948	0.19	CM_P	SC2_C
CH7-bin.4	CH7-bin.23	M_co2_e	0.0001823772664319379	0.0041440431368667645	0.17	CM_P	SC2_C
CH7-bin.1	environment	M_2mpa_e	0.0001777270938604118	0.00204056738942961	0.49	CM_P	SC2_C
CH1-bin.9	CH1-bin.1	M_lac__L_e	0.0001741126583421724	0.0019547889221955407	0.52	M_P	SC2_C
CH1-bin.4	CH1-bin.6	M_co2_e	0.0001734233923079267	0.00394058992508269	0.35	M_P	SC2_C
CH7-bin.1	environment	M_12ppd__R_e	0.0001713229701485574	0.0022514619418398728	0.6	CM_P	SC2_C
CH8-bin.25	environment	M_h2s_e	0.0001688743946400359	0.004955118267177882	0.96	CM_A	SC2_C
CH1-bin.4	CH1-bin.9	M_co2_e	0.0001682166419048569	0.0038222802327873948	0.36	M_P	SC2_C
CH7-bin.2	CH7-bin.4	M_acald_e	0.00016765045897758625	0.003805705454812591	0.46	CM_P	SC2_C
CH7-bin.12	CH7-bin.23	M_ac_e	0.00016707478225736727	0.0028296705037669815	0.01	CM_P	SC2_C
CH8-bin.2	CH8-bin.22	M_ura_e	0.0001647694841358047	0.0014700194683022294	0.98	CM_A	SC2_C
CH8-bin.7	environment	M_h2s_e	0.00016439839445159566	0.004823783316459581	0.91	CM_A	SC2_C
CH7-bin.23	CH7-bin.18	M_lac__L_e	0.00016396655092837788	0.001840877052922291	0.12	CM_P	SC2_C
CH8-bin.21	environment	M_h2s_e	0.00016251155540105203	0.004768419620462315	1.0	CM_A	SC2_C
CH1-bin.9	CH1-bin.6	M_ac_e	0.0001614624181920383	0.0027346164157861915	0.02	M_P	SC2_C
CH8-bin.29	environment	M_ac_e	0.00016128346756215178	0.0027315856093881293	0.85	CM_A	SC2_C
CH7-bin.20	CH7-bin.23	M_orn_e	0.0001610925647373386	0.0012096906228304808	0.39	CM_P	SC2_C
CH8-bin.7	CH8-bin.14	M_acald_e	0.00015984551134854704	0.003628531279761082	0.61	CM_A	SC2_C
CH7-bin.23	environment	M_btn_e	0.0001587002144849492	0.0006522763859619346	1.0	CM_P	SC2_C
CH1-bin.10	environment	M_12ppd__S_e	0.0001586069452865935	0.0020843527328215125	0.15	M_P	SC2_C
CH8-bin.25	CH8-bin.22	M_arg__L_e	0.00015548293660819535	0.0008874176429324145	0.05	CM_A	SC2_C
CH7-bin.18	environment	M_lac__L_e	0.00015536232013556875	0.001744276063666571	0.16	CM_P	SC2_C
environment	CH7-bin.4	M_cys__L_e	0.0001551185655741707	0.001280300876576523	1.0	CM_P	SC2_C
CH7-bin.23	CH7-bin.20	M_acald_e	0.00015437523005193722	0.00350435458798924	0.5	CM_P	SC2_C
CH7-bin.1	environment	M_12ppd__S_e	0.00015288651978890888	0.0020091770556312366	0.19	CM_P	SC2_C
CH7-bin.8	CH7-bin.13	M_mal__L_e	0.00015175029534628552	0.0011490019439960926	0.02	CM_P	SC2_C
CH1-bin.1	CH1-bin.6	M_co2_e	0.00015137246037581458	0.0034395405622834737	0.36	M_P	SC2_C
CH1-bin.9	CH1-bin.6	M_ura_e	0.0001508707771404608	0.0013460197484843042	1.0	M_P	SC2_C
CH1-bin.3	environment	M_h2s_e	0.00014885674293790778	0.004367759645838941	0.97	M_P	SC2_C
CH7-bin.8	CH7-bin.13	M_man1p_e	0.0001485994884938198	0.0005757003577560774	0.24	CM_P	SC2_C
CH7-bin.2	CH7-bin.12	M_acald_e	0.00014744864180298823	0.003347119380623716	0.44	CM_P	SC2_C
CH1-bin.1	environment	M_co2_e	0.000146959666565383	0.0033392714428789904	0.63	M_P	SC2_C
CH8-bin.25	CH8-bin.21	M_actn__R_e	0.00014688264665207768	0.0016671355777673595	0.02	CM_A	SC2_C
CH1-bin.3	CH1-bin.1	M_acald_e	0.0001463733776255527	0.0033227106270158424	0.05	M_P	SC2_C
CH7-bin.17	CH7-bin.23	M_co2_e	0.00014393956996111744	0.0032706477001810384	0.06	CM_P	SC2_C
CH8-bin.21	CH8-bin.29	M_diact_e	0.0001435220347544142	0.0016671355777673595	0.02	CM_A	SC2_C
CH7-bin.23	environment	M_fald_e	0.00014338456016475443	0.004775362609105953	0.01	CM_P	SC2_C
environment	CH7-bin.8	M_cys__L_e	0.00013894298045496846	0.0011467925777433289	1.0	CM_P	SC2_C
CH8-bin.5	CH8-bin.8	M_mal__L_e	0.00013856307281720696	0.001049152752353704	0.17	CM_A	SC2_C
CH7-bin.4	CH7-bin.13	M_asp__L_e	0.0001374654844179105	0.0010406601669101327	0.06	CM_P	SC2_C
CH7-bin.11	CH7-bin.23	M_ppa_e	0.0001363809843731634	0.0018664327056258543	0.84	CM_P	SC2_C
CH8-bin.17	CH8-bin.8	M_glyc3p_e	0.00013578607597208473	0.000798471082574873	0.02	CM_A	SC2_C
CH1-bin.6	CH1-bin.8	M_asp__D_e	0.0001340687367098531	0.0010149456389921846	0.84	M_P	SC2_C
CH8-bin.22	environment	M_btn_e	0.0001306725277919587	0.0005370793256283391	0.16	CM_A	SC2_C
CH8-bin.9	environment	M_spmd_e	0.00013021914503745437	0.0008782639708249772	0.02	CM_A	SC2_C
CH1-bin.1	CH1-bin.9	M_co2_e	0.00013013303058636877	0.002956930448797844	0.38	M_P	SC2_C
CH8-bin.7	environment	M_but_e	0.00013011325648158579	0.0014938907869463294	0.35	CM_A	SC2_C
CH1-bin.8	environment	M_h2s_e	0.00012999953225957306	0.003814450724735718	0.86	M_P	SC2_C
CH7-bin.1	environment	M_co2_e	0.00012951107363233798	0.002942798114778354	0.98	CM_P	SC2_C
CH7-bin.1	environment	M_for_e	0.00012870439608469284	0.002858992213781623	0.49	CM_P	SC2_C
CH7-bin.23	CH7-bin.17	M_co2_e	0.0001276590976527466	0.002900716837336179	0.12	CM_P	SC2_C
CH1-bin.6	CH1-bin.1	M_lac__L_e	0.00012703422591140725	0.001426232302210258	0.16	M_P	SC2_C
CH7-bin.9	environment	M_but_e	0.00012693074723373494	0.0014573509187322965	0.1	CM_P	SC2_C
CH8-bin.17	CH8-bin.22	M_4abutn_e	0.00012633635267165057	0.001433556826744431	0.36	CM_A	SC2_C
CH8-bin.29	CH8-bin.17	M_acald_e	0.00012606680004389955	0.0028617464665693475	0.14	CM_A	SC2_C
CH7-bin.17	CH7-bin.23	M_ac_e	0.0001216217596287793	0.0020598530860728935	0.01	CM_P	SC2_C
CH1-bin.3	CH1-bin.8	M_acald_e	0.00012160810726548552	0.002760533075734478	0.04	M_P	SC2_C
CH7-bin.12	CH7-bin.23	M_co2_e	0.00012056502436578509	0.002739522702275306	0.19	CM_P	SC2_C
CH8-bin.8	CH8-bin.25	M_asp__L_e	0.00012023700121647216	0.000910234727535758	0.01	CM_A	SC2_C
CH7-bin.11	CH7-bin.23	M_acald_e	0.00011963517371602113	0.0027157470130122563	0.01	CM_P	SC2_C
CH7-bin.9	CH7-bin.23	M_co2_e	0.00011745640590290812	0.002668887533439555	0.19	CM_P	SC2_C
CH7-bin.11	environment	M_ppa_e	0.00011644142207659272	0.0015935511790902022	0.89	CM_P	SC2_C
CH1-bin.4	environment	M_for_e	0.00011576471047620348	0.002571554787175703	0.34	M_P	SC2_C
CH7-bin.15	CH7-bin.11	M_acald_e	0.00011513062970930085	0.002613492788345263	0.01	CM_P	SC2_C
environment	CH1-bin.4	M_cys__L_e	0.00011467804929194595	0.000946517307513138	0.87	M_P	SC2_C
CH1-bin.4	environment	M_glyc_e	0.0001128820091959722	0.0012257326434110137	0.03	M_P	SC2_C
CH8-bin.2	CH8-bin.21	M_glyc3p_e	0.00011167722522246283	0.0006567023480424446	0.01	CM_A	SC2_C
CH1-bin.6	CH1-bin.9	M_gua_e	0.00010788826490265619	0.0007138965915349796	1.0	M_P	SC2_C
CH8-bin.14	environment	M_co2_e	0.00010689145123263748	0.0024288267586006994	0.86	CM_A	SC2_C
CH1-bin.3	CH1-bin.10	M_cit_e	0.000106203263660417	0.0005616263589296481	0.99	M_P	SC2_C
CH7-bin.16	CH7-bin.4	M_lac__L_e	0.00010606130622130951	0.0011907661881053904	0.08	CM_P	SC2_C
CH7-bin.23	CH7-bin.20	M_lys__L_e	0.0001051417785067201	0.0007143031348689398	1.0	CM_P	SC2_C
CH8-bin.14	CH8-bin.17	M_acald_e	0.0001045881480683244	0.002374175937481826	0.02	CM_A	SC2_C
CH8-bin.17	CH8-bin.22	M_ura_e	0.00010327074743878197	0.0009213478456727384	0.05	CM_A	SC2_C
CH7-bin.15	CH7-bin.8	M_acald_e	0.00010316012358823704	0.0023417594407622974	0.01	CM_P	SC2_C
CH7-bin.1	CH7-bin.23	M_co2_e	0.0001024535687815743	0.0023279875659022327	0.19	CM_P	SC2_C
CH7-bin.8	CH7-bin.15	M_btd_RR_e	0.00010242574270451091	0.0011365408430981476	0.03	CM_P	SC2_C
CH8-bin.8	environment	M_h2s_e	0.00010207758781652568	0.002995164075271874	0.62	CM_A	SC2_C
CH7-bin.23	environment	M_spmd_e	0.00010025573064105372	0.0006761755044962509	0.26	CM_P	SC2_C
CH8-bin.17	CH8-bin.8	M_urea_e	9.996577789802343e-05	0.0016645676703231438	0.31	CM_A	SC2_C
CH1-bin.10	environment	M_h2s_e	9.842153257789408e-05	0.0028878879773331046	0.87	M_P	SC2_C
environment	CH1-bin.6	M_cys__L_e	9.800340477265823e-05	0.0008088899260606056	0.78	M_P	SC2_C
CH7-bin.11	CH7-bin.18	M_acald_e	9.79314559646426e-05	0.0022230674370668246	0.08	CM_P	SC2_C
CH7-bin.15	CH7-bin.6	M_diact_e	9.784366464147642e-05	0.0011365408430981476	0.03	CM_P	SC2_C
CH7-bin.1	CH7-bin.11	M_acald_e	9.78397890629826e-05	0.00222098657650849	0.24	CM_P	SC2_C
CH7-bin.12	environment	M_h2s_e	9.74271623597967e-05	0.00285871113236182	1.0	CM_P	SC2_C
CH1-bin.6	environment	M_anhgm_e	9.694312606446614e-05	0.0002030483627935951	0.32	M_P	SC2_C
environment	CH8-bin.2	M_cys__L_e	9.688998598943703e-05	0.0007997001102646796	1.0	CM_A	SC2_C
CH8-bin.16	CH8-bin.25	M_akg_e	9.673090394839836e-05	0.0006713596203025802	0.09	CM_A	SC2_C
CH7-bin.11	CH7-bin.8	M_man1p_e	9.663015204325875e-05	0.00037436207664767203	0.37	CM_P	SC2_C
CH7-bin.20	environment	M_co2_e	9.66130943871132e-05	0.0021952781646488416	0.84	CM_P	SC2_C
CH1-bin.3	environment	M_ival_e	9.510442513569783e-05	0.0013015451555718574	0.39	M_P	SC2_C
CH8-bin.9	CH8-bin.17	M_acald_e	9.337015226149617e-05	0.002119524753736372	0.9	CM_A	SC2_C
CH7-bin.8	environment	M_h2s_e	9.334985864400096e-05	0.002739074747189062	0.91	CM_P	SC2_C
CH1-bin.1	CH1-bin.8	M_acald_e	9.160566321536123e-05	0.0020794704310176343	0.01	M_P	SC2_C
CH8-bin.16	CH8-bin.29	M_cellb_e	9.015247464595696e-05	0.0002633760838467014	0.12	CM_A	SC2_C
CH1-bin.6	CH1-bin.10	M_thym_e	8.864159884669415e-05	0.0007028738398048589	0.03	M_P	SC2_C
CH7-bin.20	CH7-bin.23	M_ac_e	8.755787577188073e-05	0.001482928393481473	0.01	CM_P	SC2_C
CH8-bin.6	CH8-bin.14	M_acald_e	8.71840049472681e-05	0.0019790977324111313	0.61	CM_A	SC2_C
environment	CH8-bin.25	M_cys__L_e	8.52487473929326e-05	0.0007036169114265977	1.0	CM_A	SC2_C
CH1-bin.8	CH1-bin.6	M_mal__L_e	8.495840321595461e-05	0.0006432763127819848	0.12	M_P	SC2_C
